url,address,name,online_order,book_table,rate,votes,phone,location,rest_type,dish_liked,cuisines,approx_cost(for two people),reviews_list,menu_item,listed_in(type),listed_in(city)
http://zomato.com/592,Address 592,Restaurant 592,Yes,No,4.1/5,2433,9876543292,JP Nagar,Bakery,"Pasta, Pizza","Mughlai, Beverages",400,[],[],Dining,Whitefield
http://zomato.com/593,Address 593,Restaurant 593,No,No,4.7/5,1629,9876543293,JP Nagar,Cafe,"Pasta, Pizza","Mughlai, North Indian",1000,[],[],Dining,Marathahalli
http://zomato.com/594,Address 594,Restaurant 594,No,No,2.9/5,2781,9876543294,Marathahalli,Quick Service Restaurant,"Pasta, Pizza",South Indian,1500,[],[],Other,Marathahalli
http://zomato.com/595,Address 595,Restaurant 595,No,No,NEW,649,9876543295,Whitefield,Casual Dining,"Pasta, Pizza","Beverages, Italian, Desserts",200,[],[],Other,Marathahalli
http://zomato.com/596,Address 596,Restaurant 596,Yes,No,3.8/5,2347,9876543296,HSR,Quick Service Restaurant,"Pasta, Pizza","South Indian, Mexican",3000,[],[],Dining,Koramangala 5th Block
http://zomato.com/597,Address 597,Restaurant 597,Yes,Yes,4.7/5,4490,9876543297,JP Nagar,Dessert Parlor,"Pasta, Pizza","North Indian, Mexican, Chinese",600,[],[],Dining,Whitefield
http://zomato.com/598,Address 598,Restaurant 598,No,No,NEW,3278,9876543298,Whitefield,Cafe,"Pasta, Pizza","North Indian, Continental, Fast Food",1500,[],[],Cafes,Jayanagar
http://zomato.com/599,Address 599,Restaurant 599,No,Yes,3.0/5,2640,9876543299,Marathahalli,Buffet,"Pasta, Pizza","Continental, Italian, North Indian",3000,[],[],Other,Jayanagar
http://zomato.com/600,Address 600,Restaurant 600,Yes,No,4.5/5,3801,987654320,HSR,Cafe,"Pasta, Pizza","Chinese, North Indian, Fast Food",2000,[],[],Other,Marathahalli
http://zomato.com/601,Address 601,Restaurant 601,No,Yes,4.3/5,2561,987654321,BTM,Casual Dining,"Pasta, Pizza","Fast Food, North Indian",3000,[],[],Dining,Jayanagar
http://zomato.com/602,Address 602,Restaurant 602,No,No,3.7/5,3249,987654322,Marathahalli,Bakery,"Pasta, Pizza","Italian, Desserts",1500,[],[],Other,Whitefield
http://zomato.com/603,Address 603,Restaurant 603,No,Yes,3.6/5,370,987654323,Jayanagar,Cafe,"Pasta, Pizza","Continental, Chinese",1500,[],[],Other,Marathahalli
http://zomato.com/604,Address 604,Restaurant 604,Yes,No,3.7/5,857,987654324,HSR,Casual Dining,"Pasta, Pizza","Mexican, Chinese",2000,[],[],Cafes,HSR
http://zomato.com/605,Address 605,Restaurant 605,Yes,Yes,3.3/5,4886,987654325,Whitefield,Casual Dining,"Pasta, Pizza","North Indian, South Indian, Desserts",400,[],[],Cafes,HSR
http://zomato.com/606,Address 606,Restaurant 606,Yes,No,4.3/5,4753,987654326,JP Nagar,Quick Service Restaurant,"Pasta, Pizza",Desserts,3000,[],[],Other,Whitefield
http://zomato.com/607,Address 607,Restaurant 607,No,Yes,2.8/5,383,987654327,JP Nagar,Cafe,"Pasta, Pizza",Mexican,2000,[],[],Other,BTM
http://zomato.com/608,Address 608,Restaurant 608,No,No,2.9/5,3877,987654328,Whitefield,Casual Dining,"Pasta, Pizza","Italian, Mexican, Continental",2000,[],[],Other,Jayanagar
http://zomato.com/609,Address 609,Restaurant 609,No,Yes,3.6/5,2552,987654329,Whitefield,Quick Service Restaurant,"Pasta, Pizza","Continental, South Indian",3000,[],[],Dining,Marathahalli
http://zomato.com/610,Address 610,Restaurant 610,Yes,Yes,4.1/5,4334,9876543210,Whitefield,Delivery,"Pasta, Pizza",Mughlai,200,[],[],Cafes,HSR
http://zomato.com/611,Address 611,Restaurant 611,No,No,3.4/5,4290,9876543211,Koramangala 5th Block,Buffet,"Pasta, Pizza",Mexican,2000,[],[],Dining,Whitefield
http://zomato.com/612,Address 612,Restaurant 612,No,No,3.7/5,2725,9876543212,HSR,Quick Service Restaurant,"Pasta, Pizza",Desserts,200,[],[],Cafes,JP Nagar
http://zomato.com/613,Address 613,Restaurant 613,No,Yes,4.1/5,4034,9876543213,JP Nagar,Quick Service Restaurant,"Pasta, Pizza","Mughlai, North Indian, South Indian",800,[],[],Cafes,HSR
http://zomato.com/614,Address 614,Restaurant 614,No,No,4.2/5,3293,9876543214,HSR,Casual Dining,"Pasta, Pizza","Mughlai, South Indian",3000,[],[],Cafes,JP Nagar
http://zomato.com/615,Address 615,Restaurant 615,Yes,Yes,4.2/5,4251,9876543215,Marathahalli,Dessert Parlor,"Pasta, Pizza","North Indian, Chinese, Fast Food",2000,[],[],Other,Whitefield
http://zomato.com/616,Address 616,Restaurant 616,Yes,Yes,NEW,3988,9876543216,JP Nagar,Dessert Parlor,"Pasta, Pizza",Fast Food,400,[],[],Cafes,Whitefield
http://zomato.com/617,Address 617,Restaurant 617,No,Yes,4.6/5,922,9876543217,Koramangala 5th Block,Bakery,"Pasta, Pizza","Italian, North Indian",2000,[],[],Dining,Indiranagar
http://zomato.com/618,Address 618,Restaurant 618,Yes,No,4.6/5,2915,9876543218,Whitefield,Dessert Parlor,"Pasta, Pizza","Mexican, South Indian, Desserts",1500,[],[],Cafes,HSR
http://zomato.com/619,Address 619,Restaurant 619,Yes,Yes,4.1/5,2950,9876543219,Jayanagar,Quick Service Restaurant,"Pasta, Pizza","Desserts, Italian, Fast Food",1000,[],[],Dining,Indiranagar
http://zomato.com/620,Address 620,Restaurant 620,No,Yes,3.8/5,3046,9876543220,Whitefield,Bakery,"Pasta, Pizza","Mexican, South Indian, Beverages",400,[],[],Cafes,Koramangala 5th Block
http://zomato.com/621,Address 621,Restaurant 621,No,No,3.0/5,974,9876543221,BTM,Casual Dining,"Pasta, Pizza",Fast Food,2000,[],[],Cafes,HSR
http://zomato.com/622,Address 622,Restaurant 622,Yes,No,NEW,1230,9876543222,Whitefield,Cafe,"Pasta, Pizza",North Indian,400,[],[],Other,Marathahalli
http://zomato.com/623,Address 623,Restaurant 623,No,No,4.1/5,2435,9876543223,Koramangala 5th Block,Buffet,"Pasta, Pizza",Desserts,3000,[],[],Dining,Koramangala 5th Block
http://zomato.com/624,Address 624,Restaurant 624,Yes,No,4.7/5,1814,9876543224,HSR,Buffet,"Pasta, Pizza","South Indian, North Indian",200,[],[],Cafes,Koramangala 5th Block
http://zomato.com/625,Address 625,Restaurant 625,No,Yes,4.5/5,2934,9876543225,JP Nagar,Quick Service Restaurant,"Pasta, Pizza",Italian,800,[],[],Cafes,Jayanagar
http://zomato.com/626,Address 626,Restaurant 626,Yes,Yes,3.2/5,4933,9876543226,Whitefield,Quick Service Restaurant,"Pasta, Pizza","Desserts, Mexican",800,[],[],Dining,JP Nagar
http://zomato.com/627,Address 627,Restaurant 627,No,Yes,4.2/5,1363,9876543227,JP Nagar,Bakery,"Pasta, Pizza",Fast Food,3000,[],[],Cafes,Jayanagar
http://zomato.com/628,Address 628,Restaurant 628,Yes,Yes,2.8/5,3940,9876543228,Indiranagar,Casual Dining,"Pasta, Pizza","Fast Food, Beverages, Desserts",3000,[],[],Other,Marathahalli
http://zomato.com/629,Address 629,Restaurant 629,Yes,No,3.7/5,203,9876543229,Marathahalli,Delivery,"Pasta, Pizza","Mexican, Continental",400,[],[],Dining,Whitefield
http://zomato.com/630,Address 630,Restaurant 630,Yes,Yes,3.9/5,160,9876543230,HSR,Quick Service Restaurant,"Pasta, Pizza","Italian, North Indian, Desserts",3000,[],[],Other,Indiranagar
http://zomato.com/631,Address 631,Restaurant 631,No,Yes,4.9/5,4487,9876543231,JP Nagar,Delivery,"Pasta, Pizza","South Indian, Mughlai, Mexican",400,[],[],Dining,Marathahalli
http://zomato.com/632,Address 632,Restaurant 632,Yes,No,3.6/5,768,9876543232,Jayanagar,Delivery,"Pasta, Pizza","Beverages, South Indian",3000,[],[],Dining,Whitefield
http://zomato.com/633,Address 633,Restaurant 633,Yes,Yes,NEW,3748,9876543233,Marathahalli,Dessert Parlor,"Pasta, Pizza","Chinese, Beverages, Continental",2000,[],[],Dining,Marathahalli
http://zomato.com/634,Address 634,Restaurant 634,No,Yes,4.8/5,2581,9876543234,BTM,Casual Dining,"Pasta, Pizza",Continental,3000,[],[],Cafes,Whitefield
http://zomato.com/635,Address 635,Restaurant 635,No,Yes,4.6/5,1093,9876543235,BTM,Buffet,"Pasta, Pizza",South Indian,600,[],[],Dining,HSR
http://zomato.com/636,Address 636,Restaurant 636,Yes,Yes,4.8/5,4500,9876543236,Jayanagar,Buffet,"Pasta, Pizza",Chinese,1500,[],[],Dining,Indiranagar
http://zomato.com/637,Address 637,Restaurant 637,Yes,Yes,4.5/5,607,9876543237,Whitefield,Delivery,"Pasta, Pizza",Continental,200,[],[],Dining,Whitefield
http://zomato.com/638,Address 638,Restaurant 638,No,Yes,NEW,1540,9876543238,Marathahalli,Buffet,"Pasta, Pizza","South Indian, Beverages, North Indian",1500,[],[],Other,Koramangala 5th Block
http://zomato.com/639,Address 639,Restaurant 639,No,No,4.3/5,2875,9876543239,JP Nagar,Casual Dining,"Pasta, Pizza",Mexican,1000,[],[],Dining,Marathahalli
http://zomato.com/640,Address 640,Restaurant 640,No,No,4.6/5,3191,9876543240,Marathahalli,Dessert Parlor,"Pasta, Pizza",Desserts,1000,[],[],Cafes,Indiranagar
http://zomato.com/641,Address 641,Restaurant 641,No,Yes,4.7/5,1837,9876543241,Whitefield,Casual Dining,"Pasta, Pizza",North Indian,800,[],[],Dining,Whitefield
http://zomato.com/642,Address 642,Restaurant 642,No,Yes,4.3/5,689,9876543242,Koramangala 5th Block,Quick Service Restaurant,"Pasta, Pizza","Chinese, South Indian, Mughlai",200,[],[],Dining,Koramangala 5th Block
http://zomato.com/643,Address 643,Restaurant 643,Yes,No,2.7/5,3759,9876543243,HSR,Delivery,"Pasta, Pizza","South Indian, Beverages",1500,[],[],Other,Koramangala 5th Block
http://zomato.com/644,Address 644,Restaurant 644,No,Yes,2.5/5,2949,9876543244,Jayanagar,Casual Dining,"Pasta, Pizza",Chinese,800,[],[],Cafes,HSR
http://zomato.com/645,Address 645,Restaurant 645,Yes,Yes,3.3/5,2103,9876543245,Whitefield,Buffet,"Pasta, Pizza",Mexican,1000,[],[],Cafes,JP Nagar
http://zomato.com/646,Address 646,Restaurant 646,Yes,Yes,3.2/5,365,9876543246,Koramangala 5th Block,Cafe,"Pasta, Pizza","Chinese, South Indian, Italian",400,[],[],Cafes,Koramangala 5th Block
http://zomato.com/647,Address 647,Restaurant 647,Yes,No,4.4/5,3575,9876543247,Marathahalli,Casual Dining,"Pasta, Pizza",Fast Food,200,[],[],Dining,Jayanagar
http://zomato.com/648,Address 648,Restaurant 648,No,Yes,NEW,4550,9876543248,Marathahalli,Delivery,"Pasta, Pizza","Chinese, Continental",200,[],[],Dining,Indiranagar
http://zomato.com/649,Address 649,Restaurant 649,Yes,No,4.6/5,4199,9876543249,Whitefield,Dessert Parlor,"Pasta, Pizza","Chinese, Mughlai, Continental",3000,[],[],Cafes,Indiranagar
http://zomato.com/650,Address 650,Restaurant 650,Yes,Yes,4.0/5,4172,9876543250,JP Nagar,Buffet,"Pasta, Pizza",Mughlai,3000,[],[],Cafes,BTM
http://zomato.com/651,Address 651,Restaurant 651,No,No,3.0/5,4325,9876543251,Marathahalli,Dessert Parlor,"Pasta, Pizza","Desserts, Continental, North Indian",1500,[],[],Other,Indiranagar
http://zomato.com/652,Address 652,Restaurant 652,Yes,No,NEW,2378,9876543252,JP Nagar,Delivery,"Pasta, Pizza","Desserts, North Indian",3000,[],[],Cafes,Whitefield
http://zomato.com/653,Address 653,Restaurant 653,Yes,Yes,4.5/5,1205,9876543253,JP Nagar,Buffet,"Pasta, Pizza",South Indian,3000,[],[],Dining,Marathahalli
http://zomato.com/654,Address 654,Restaurant 654,No,No,NEW,4988,9876543254,HSR,Quick Service Restaurant,"Pasta, Pizza","Desserts, Beverages",2000,[],[],Dining,Whitefield
http://zomato.com/655,Address 655,Restaurant 655,Yes,Yes,5.0/5,3839,9876543255,JP Nagar,Buffet,"Pasta, Pizza","North Indian, Beverages",600,[],[],Dining,Jayanagar
http://zomato.com/656,Address 656,Restaurant 656,Yes,No,3.8/5,2735,9876543256,Indiranagar,Quick Service Restaurant,"Pasta, Pizza","Fast Food, Beverages, Mughlai",1500,[],[],Other,BTM
http://zomato.com/657,Address 657,Restaurant 657,Yes,Yes,NEW,3347,9876543257,HSR,Dessert Parlor,"Pasta, Pizza","Desserts, North Indian, South Indian",3000,[],[],Cafes,Marathahalli
http://zomato.com/658,Address 658,Restaurant 658,No,Yes,4.0/5,1675,9876543258,Koramangala 5th Block,Dessert Parlor,"Pasta, Pizza",Desserts,400,[],[],Dining,HSR
http://zomato.com/659,Address 659,Restaurant 659,No,No,2.7/5,298,9876543259,Koramangala 5th Block,Delivery,"Pasta, Pizza","Mughlai, Beverages, South Indian",2000,[],[],Other,Koramangala 5th Block
http://zomato.com/660,Address 660,Restaurant 660,No,Yes,4.2/5,956,9876543260,Marathahalli,Quick Service Restaurant,"Pasta, Pizza",Italian,2000,[],[],Other,BTM
http://zomato.com/661,Address 661,Restaurant 661,Yes,Yes,4.7/5,1114,9876543261,Marathahalli,Dessert Parlor,"Pasta, Pizza","North Indian, Desserts",2000,[],[],Dining,Whitefield
http://zomato.com/662,Address 662,Restaurant 662,Yes,No,3.8/5,2505,9876543262,JP Nagar,Quick Service Restaurant,"Pasta, Pizza","Italian, Chinese, Beverages",400,[],[],Other,Marathahalli
http://zomato.com/663,Address 663,Restaurant 663,No,Yes,3.3/5,1474,9876543263,HSR,Dessert Parlor,"Pasta, Pizza","North Indian, Beverages",800,[],[],Other,Koramangala 5th Block
http://zomato.com/664,Address 664,Restaurant 664,Yes,Yes,4.4/5,4460,9876543264,HSR,Buffet,"Pasta, Pizza","South Indian, Chinese",200,[],[],Dining,Marathahalli
http://zomato.com/665,Address 665,Restaurant 665,Yes,No,4.7/5,4446,9876543265,Indiranagar,Casual Dining,"Pasta, Pizza","Italian, Continental, Beverages",800,[],[],Other,Koramangala 5th Block
http://zomato.com/666,Address 666,Restaurant 666,No,No,4.0/5,3726,9876543266,JP Nagar,Cafe,"Pasta, Pizza","South Indian, North Indian, Beverages",400,[],[],Dining,Marathahalli
http://zomato.com/667,Address 667,Restaurant 667,No,Yes,4.0/5,3471,9876543267,Indiranagar,Buffet,"Pasta, Pizza","Beverages, Mughlai, Fast Food",600,[],[],Dining,Whitefield
http://zomato.com/668,Address 668,Restaurant 668,Yes,Yes,3.1/5,2828,9876543268,BTM,Bakery,"Pasta, Pizza",Beverages,200,[],[],Other,BTM
http://zomato.com/669,Address 669,Restaurant 669,Yes,No,2.8/5,2850,9876543269,JP Nagar,Casual Dining,"Pasta, Pizza",North Indian,400,[],[],Dining,Whitefield
http://zomato.com/670,Address 670,Restaurant 670,Yes,No,3.7/5,2506,9876543270,Jayanagar,Bakery,"Pasta, Pizza","Mexican, Desserts",600,[],[],Dining,Jayanagar
http://zomato.com/671,Address 671,Restaurant 671,No,Yes,4.9/5,3770,9876543271,Jayanagar,Dessert Parlor,"Pasta, Pizza","South Indian, Continental",1500,[],[],Cafes,HSR
http://zomato.com/672,Address 672,Restaurant 672,No,No,4.4/5,2964,9876543272,Whitefield,Cafe,"Pasta, Pizza",South Indian,1000,[],[],Dining,HSR
http://zomato.com/673,Address 673,Restaurant 673,No,Yes,4.1/5,4594,9876543273,JP Nagar,Cafe,"Pasta, Pizza","Mexican, Italian",2000,[],[],Cafes,JP Nagar
http://zomato.com/674,Address 674,Restaurant 674,No,Yes,NEW,949,9876543274,HSR,Dessert Parlor,"Pasta, Pizza","South Indian, Desserts, Chinese",3000,[],[],Cafes,Indiranagar
http://zomato.com/675,Address 675,Restaurant 675,Yes,Yes,3.4/5,4603,9876543275,Marathahalli,Dessert Parlor,"Pasta, Pizza",Mexican,400,[],[],Cafes,Whitefield
http://zomato.com/676,Address 676,Restaurant 676,No,Yes,2.6/5,2850,9876543276,Koramangala 5th Block,Quick Service Restaurant,"Pasta, Pizza","South Indian, Mughlai, Continental",1000,[],[],Cafes,Whitefield
http://zomato.com/677,Address 677,Restaurant 677,No,Yes,3.2/5,165,9876543277,Whitefield,Dessert Parlor,"Pasta, Pizza","Desserts, Chinese",800,[],[],Other,Koramangala 5th Block
http://zomato.com/678,Address 678,Restaurant 678,No,No,3.3/5,3486,9876543278,Marathahalli,Delivery,"Pasta, Pizza","Continental, South Indian, Italian",1000,[],[],Other,JP Nagar
http://zomato.com/679,Address 679,Restaurant 679,No,No,3.0/5,2509,9876543279,Jayanagar,Dessert Parlor,"Pasta, Pizza","Desserts, Continental, Mexican",400,[],[],Dining,HSR
http://zomato.com/680,Address 680,Restaurant 680,No,No,3.2/5,919,9876543280,JP Nagar,Delivery,"Pasta, Pizza","Beverages, Mexican, Chinese",1000,[],[],Dining,Whitefield
http://zomato.com/681,Address 681,Restaurant 681,Yes,No,3.8/5,113,9876543281,Whitefield,Dessert Parlor,"Pasta, Pizza","Mexican, Fast Food, North Indian",2000,[],[],Dining,Marathahalli
http://zomato.com/682,Address 682,Restaurant 682,Yes,Yes,NEW,3504,9876543282,JP Nagar,Quick Service Restaurant,"Pasta, Pizza",North Indian,200,[],[],Other,HSR
http://zomato.com/683,Address 683,Restaurant 683,No,Yes,NEW,991,9876543283,Jayanagar,Delivery,"Pasta, Pizza","Italian, Mexican",400,[],[],Cafes,JP Nagar
http://zomato.com/684,Address 684,Restaurant 684,Yes,Yes,2.6/5,3839,9876543284,Whitefield,Casual Dining,"Pasta, Pizza","Fast Food, Mexican, Continental",600,[],[],Other,Indiranagar
http://zomato.com/685,Address 685,Restaurant 685,No,Yes,3.3/5,1258,9876543285,Jayanagar,Delivery,"Pasta, Pizza","Chinese, North Indian, Continental",1000,[],[],Other,Marathahalli
http://zomato.com/686,Address 686,Restaurant 686,No,No,3.9/5,3426,9876543286,Indiranagar,Buffet,"Pasta, Pizza","Desserts, North Indian",200,[],[],Dining,Koramangala 5th Block
http://zomato.com/687,Address 687,Restaurant 687,Yes,Yes,3.2/5,514,9876543287,Jayanagar,Quick Service Restaurant,"Pasta, Pizza",Chinese,2000,[],[],Dining,Jayanagar
http://zomato.com/688,Address 688,Restaurant 688,Yes,Yes,3.5/5,4804,9876543288,HSR,Bakery,"Pasta, Pizza","Continental, Fast Food, Chinese",800,[],[],Dining,Marathahalli
http://zomato.com/689,Address 689,Restaurant 689,No,No,NEW,3196,9876543289,HSR,Delivery,"Pasta, Pizza","Chinese, Continental, Mexican",800,[],[],Cafes,BTM
http://zomato.com/690,Address 690,Restaurant 690,No,No,2.8/5,4434,9876543290,JP Nagar,Buffet,"Pasta, Pizza","South Indian, Beverages",2000,[],[],Cafes,HSR
http://zomato.com/691,Address 691,Restaurant 691,No,No,3.8/5,2584,9876543291,Koramangala 5th Block,Buffet,"Pasta, Pizza",South Indian,1000,[],[],Other,BTM
http://zomato.com/692,Address 692,Restaurant 692,Yes,No,3.7/5,67,9876543292,Jayanagar,Buffet,"Pasta, Pizza","South Indian, North Indian",800,[],[],Cafes,Indiranagar
http://zomato.com/693,Address 693,Restaurant 693,No,Yes,5.0/5,1596,9876543293,Marathahalli,Dessert Parlor,"Pasta, Pizza","South Indian, Beverages",600,[],[],Dining,Marathahalli
http://zomato.com/694,Address 694,Restaurant 694,No,Yes,3.2/5,4478,9876543294,HSR,Buffet,"Pasta, Pizza","Italian, Chinese",400,[],[],Cafes,JP Nagar
http://zomato.com/695,Address 695,Restaurant 695,No,No,3.6/5,18,9876543295,BTM,Dessert Parlor,"Pasta, Pizza",Continental,200,[],[],Cafes,JP Nagar
http://zomato.com/696,Address 696,Restaurant 696,Yes,Yes,4.8/5,2730,9876543296,Koramangala 5th Block,Bakery,"Pasta, Pizza","Fast Food, Beverages, Italian",1500,[],[],Cafes,Indiranagar
http://zomato.com/697,Address 697,Restaurant 697,No,Yes,4.0/5,3521,9876543297,Indiranagar,Quick Service Restaurant,"Pasta, Pizza","Beverages, North Indian, Fast Food",1000,[],[],Cafes,HSR
http://zomato.com/698,Address 698,Restaurant 698,No,Yes,4.6/5,572,9876543298,Whitefield,Cafe,"Pasta, Pizza","Desserts, Continental",800,[],[],Dining,JP Nagar
http://zomato.com/699,Address 699,Restaurant 699,Yes,No,4.6/5,2258,9876543299,Whitefield,Dessert Parlor,"Pasta, Pizza",South Indian,400,[],[],Dining,Marathahalli
http://zomato.com/700,Address 700,Restaurant 700,No,Yes,NEW,2902,987654320,HSR,Buffet,"Pasta, Pizza",Italian,1500,[],[],Other,Jayanagar
http://zomato.com/701,Address 701,Restaurant 701,No,No,2.6/5,650,987654321,Koramangala 5th Block,Buffet,"Pasta, Pizza",Mexican,600,[],[],Other,Marathahalli
http://zomato.com/702,Address 702,Restaurant 702,Yes,Yes,2.6/5,2587,987654322,HSR,Casual Dining,"Pasta, Pizza",Beverages,800,[],[],Other,Jayanagar
http://zomato.com/703,Address 703,Restaurant 703,No,Yes,4.2/5,3262,987654323,Whitefield,Buffet,"Pasta, Pizza","North Indian, Italian",800,[],[],Cafes,JP Nagar
http://zomato.com/704,Address 704,Restaurant 704,Yes,Yes,3.5/5,1338,987654324,BTM,Quick Service Restaurant,"Pasta, Pizza","North Indian, Desserts",200,[],[],Cafes,Marathahalli
http://zomato.com/705,Address 705,Restaurant 705,Yes,No,3.4/5,4996,987654325,Jayanagar,Delivery,"Pasta, Pizza","Desserts, Mexican, Italian",600,[],[],Dining,JP Nagar
http://zomato.com/706,Address 706,Restaurant 706,No,Yes,3.5/5,3634,987654326,Koramangala 5th Block,Delivery,"Pasta, Pizza","Italian, Continental, Fast Food",600,[],[],Other,HSR
http://zomato.com/707,Address 707,Restaurant 707,No,No,2.7/5,2827,987654327,JP Nagar,Buffet,"Pasta, Pizza","Mexican, Fast Food, Chinese",1000,[],[],Dining,Jayanagar
http://zomato.com/708,Address 708,Restaurant 708,No,No,NEW,2217,987654328,Jayanagar,Casual Dining,"Pasta, Pizza",Continental,1500,[],[],Other,HSR
http://zomato.com/709,Address 709,Restaurant 709,No,No,4.9/5,3539,987654329,Jayanagar,Dessert Parlor,"Pasta, Pizza","Chinese, South Indian, Mughlai",200,[],[],Other,JP Nagar
http://zomato.com/710,Address 710,Restaurant 710,Yes,Yes,4.2/5,1037,9876543210,Jayanagar,Quick Service Restaurant,"Pasta, Pizza","Mexican, Continental",1000,[],[],Other,Whitefield
http://zomato.com/711,Address 711,Restaurant 711,No,Yes,4.0/5,4383,9876543211,JP Nagar,Casual Dining,"Pasta, Pizza",Mughlai,200,[],[],Cafes,Koramangala 5th Block
http://zomato.com/712,Address 712,Restaurant 712,Yes,Yes,NEW,3978,9876543212,BTM,Dessert Parlor,"Pasta, Pizza","Beverages, Mexican, South Indian",600,[],[],Other,Marathahalli
http://zomato.com/713,Address 713,Restaurant 713,No,Yes,4.8/5,2961,9876543213,Indiranagar,Quick Service Restaurant,"Pasta, Pizza","Mexican, Fast Food",200,[],[],Other,Whitefield
http://zomato.com/714,Address 714,Restaurant 714,No,No,4.7/5,3226,9876543214,BTM,Buffet,"Pasta, Pizza","Beverages, Desserts",200,[],[],Cafes,HSR
http://zomato.com/715,Address 715,Restaurant 715,No,No,2.8/5,1098,9876543215,BTM,Delivery,"Pasta, Pizza","South Indian, Beverages, North Indian",200,[],[],Other,BTM
http://zomato.com/716,Address 716,Restaurant 716,Yes,No,2.7/5,2324,9876543216,BTM,Quick Service Restaurant,"Pasta, Pizza","Mexican, Beverages",3000,[],[],Cafes,JP Nagar
http://zomato.com/717,Address 717,Restaurant 717,No,Yes,2.9/5,939,9876543217,Marathahalli,Buffet,"Pasta, Pizza","South Indian, Continental, Mughlai",400,[],[],Cafes,JP Nagar
http://zomato.com/718,Address 718,Restaurant 718,No,No,NEW,3716,9876543218,HSR,Bakery,"Pasta, Pizza","Chinese, Mexican",400,[],[],Dining,Koramangala 5th Block
http://zomato.com/719,Address 719,Restaurant 719,No,Yes,3.2/5,3414,9876543219,Whitefield,Cafe,"Pasta, Pizza",Beverages,1500,[],[],Cafes,JP Nagar
http://zomato.com/720,Address 720,Restaurant 720,No,No,3.9/5,1448,9876543220,HSR,Quick Service Restaurant,"Pasta, Pizza",Mughlai,1500,[],[],Cafes,Koramangala 5th Block
http://zomato.com/721,Address 721,Restaurant 721,Yes,Yes,NEW,570,9876543221,Koramangala 5th Block,Cafe,"Pasta, Pizza","Beverages, Chinese",2000,[],[],Cafes,Marathahalli
http://zomato.com/722,Address 722,Restaurant 722,No,Yes,3.9/5,2904,9876543222,BTM,Quick Service Restaurant,"Pasta, Pizza","Italian, North Indian, Chinese",600,[],[],Other,Jayanagar
http://zomato.com/723,Address 723,Restaurant 723,Yes,No,4.3/5,2505,9876543223,Indiranagar,Cafe,"Pasta, Pizza",Fast Food,200,[],[],Dining,Koramangala 5th Block
http://zomato.com/724,Address 724,Restaurant 724,Yes,No,4.6/5,917,9876543224,Koramangala 5th Block,Bakery,"Pasta, Pizza","South Indian, Mughlai",600,[],[],Other,Koramangala 5th Block
http://zomato.com/725,Address 725,Restaurant 725,Yes,No,3.6/5,1874,9876543225,HSR,Delivery,"Pasta, Pizza",Italian,400,[],[],Cafes,Whitefield
http://zomato.com/726,Address 726,Restaurant 726,Yes,No,3.2/5,4928,9876543226,Whitefield,Dessert Parlor,"Pasta, Pizza","Fast Food, Beverages",3000,[],[],Cafes,JP Nagar
http://zomato.com/727,Address 727,Restaurant 727,Yes,Yes,4.5/5,1678,9876543227,JP Nagar,Cafe,"Pasta, Pizza","South Indian, North Indian, Fast Food",200,[],[],Dining,Marathahalli
http://zomato.com/728,Address 728,Restaurant 728,Yes,No,4.5/5,615,9876543228,HSR,Bakery,"Pasta, Pizza",Fast Food,1000,[],[],Dining,Jayanagar
http://zomato.com/729,Address 729,Restaurant 729,No,No,4.6/5,4501,9876543229,Jayanagar,Cafe,"Pasta, Pizza","Chinese, Continental, Mughlai",400,[],[],Cafes,Indiranagar
http://zomato.com/730,Address 730,Restaurant 730,Yes,No,3.6/5,1749,9876543230,HSR,Delivery,"Pasta, Pizza","Continental, North Indian, South Indian",400,[],[],Cafes,HSR
http://zomato.com/731,Address 731,Restaurant 731,Yes,Yes,4.0/5,3825,9876543231,Jayanagar,Cafe,"Pasta, Pizza","Beverages, Desserts, North Indian",400,[],[],Other,Koramangala 5th Block
http://zomato.com/732,Address 732,Restaurant 732,Yes,Yes,4.0/5,4188,9876543232,JP Nagar,Bakery,"Pasta, Pizza","South Indian, Mexican, Mughlai",2000,[],[],Cafes,Indiranagar
http://zomato.com/733,Address 733,Restaurant 733,No,No,4.2/5,2477,9876543233,HSR,Buffet,"Pasta, Pizza","Italian, South Indian",200,[],[],Other,JP Nagar
http://zomato.com/734,Address 734,Restaurant 734,No,Yes,2.9/5,4749,9876543234,Indiranagar,Bakery,"Pasta, Pizza",Continental,1500,[],[],Dining,HSR
http://zomato.com/735,Address 735,Restaurant 735,Yes,No,2.9/5,3505,9876543235,Indiranagar,Casual Dining,"Pasta, Pizza",Italian,800,[],[],Other,Koramangala 5th Block
http://zomato.com/736,Address 736,Restaurant 736,No,Yes,3.4/5,3475,9876543236,Koramangala 5th Block,Delivery,"Pasta, Pizza","Fast Food, Mughlai",1000,[],[],Cafes,BTM
http://zomato.com/737,Address 737,Restaurant 737,Yes,Yes,2.6/5,4529,9876543237,JP Nagar,Buffet,"Pasta, Pizza",Mexican,1000,[],[],Other,BTM
http://zomato.com/738,Address 738,Restaurant 738,Yes,Yes,4.1/5,1135,9876543238,BTM,Casual Dining,"Pasta, Pizza","Desserts, Mughlai",600,[],[],Other,Indiranagar
